date,time,price,area,price_m2,price_total,location
2024-10-01,21:05,142.0,47.3,3.002114164904863,142 сая ₮,"УБ — Баянзүрх, 16-р хороолол"
2024-10-01,21:07,330.0,77.8,4.241645244215938,"330 сая ₮
үнэ тохирно","УБ — Сүхбаатар, Сүхбаатар, Хороо 20"
2024-10-01,21:07,160.0,54.68,2.926115581565472,"160 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 24"
2024-10-01,21:19,3.9,74.18,3.9,3.9 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-01,21:25,3.9,74.18,3.9,3.9 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9"
2024-10-01,21:26,143.0,47.3,3.0232558139534884,143 сая ₮,"УБ — Баянзүрх, 16-р хороолол"
2024-10-01,21:28,12.9,96.0,12.9,12.9 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-01,21:32,6.5,79.98,6.5,6.5 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-01,21:36,440.0,81.65,5.388854868340477,440 сая ₮,"УБ — Хан-Уул, Мишээл"
2024-10-01,21:37,200.0,59.0,3.389830508474576,"200 сая ₮
үнэ тохирно","УБ — Баянзүрх, Натур худалдааны төв"
2024-10-01,21:37,115.0,50.0,2.3,"115 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 8"
2024-10-01,21:37,135.0,36.0,3.75,"135 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-01,21:38,126.0,41.87,3.009314545020301,126 сая ₮,"УБ — Баянзүрх, 14-р хороолол"
2024-10-01,21:40,235.0,68.5,3.4306569343065694,"235 сая ₮
үнэ тохирно","УБ — Баянгол, Модны 2"
2024-10-01,21:43,105.0,37.0,2.8378378378378377,"105 сая ₮
үнэ тохирно","УБ — Баянзүрх, 15-р хороолол"
2024-10-01,21:46,250.0,70.25,3.5587188612099645,250 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 25"
2024-10-01,21:46,260.0,80.0,3.25,"260 сая ₮
үнэ тохирно","УБ — Баянгол, Богд-Ар"
2024-10-01,21:48,10.0,87.5,10.0,10 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-01,21:50,2.85,112.64,2.85,"2.85 сая ₮
үнэ тохирно","УБ — Сүхбаатар, Сүхбаатар, Хороо 10"
2024-10-01,21:50,78.0,27.8,2.805755395683453,78 сая ₮,"УБ — Сонгинохайрхан, 5 шар"
2024-10-01,21:51,4.57,70.0,4.57,4.57 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-01,21:55,270.0,50.0,5.4,"270 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-01,21:55,2.9,54.5,2.9,"2.9 сая ₮
үнэ тохирно","УБ — Баянзүрх, Офицер"
2024-10-01,21:57,377.0,71.13,5.300154646422045,377 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-01,22:06,302.6,89.0,3.4000000000000004,302.6 сая ₮,"УБ — Сүхбаатар, Сэлх"
2024-10-01,22:06,470.4,112.0,4.2,470.4 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-01,22:12,3.1,65.5,3.1,"3.1 сая ₮
үнэ тохирно","УБ — Хан-Уул, Мишээл"
2024-10-01,22:15,330.0,88.8,3.7162162162162162,"330 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянмонгол хороолол"
2024-10-01,22:15,326.0,76.05,4.2866535174227485,"326 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хурд"
2024-10-01,22:15,2.6,79.68,2.6,2.6 сая ₮,"Дархан-Уул, Дархан-Уул"
2024-10-01,22:17,5.3,74.0,5.3,5.3 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 4"
2024-10-01,22:19,98.0,36.0,2.7222222222222223,"98 сая ₮
үнэ тохирно","УБ — Хан-Уул, Нисэх"
2024-10-01,22:20,4.3,132.0,4.3,"4.3 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-01,22:21,7.8,155.89,7.8,7.8 сая ₮,"УБ — Сүхбаатар, Хүүхдийн 100"
2024-10-01,22:21,160.0,64.39,2.4848578971890043,160 сая ₮,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 18"
2024-10-01,22:28,165.0,56.0,2.9464285714285716,165 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-01,22:29,451.7,84.43,5.349994077934383,451.7 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-01,22:30,250.0,95.24,2.624947501049979,250 сая ₮,"УБ — Баянгол, Богд-Ар"
2024-10-01,22:34,120.0,39.0,3.076923076923077,120 сая ₮,"УБ — Баянзүрх, Офицер"
2024-10-01,22:39,146.0,45.7,3.194748358862144,"146 сая ₮
үнэ тохирно","УБ — Сүхбаатар, Сүхбаатар, Хороо 11"
2024-10-01,22:42,165.3,57.0,2.9000000000000004,"165.3 сая ₮
үнэ тохирно","УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-01,22:48,265.0,59.27,4.471064619537708,"265 сая ₮
үнэ тохирно","УБ — Баянгол, Хос-Өргөө"
2024-10-01,22:51,224.0,64.0,3.5,224 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11"
2024-10-01,22:58,1100.0,106.98,10.282295756216115,1.1 Тэрбум ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 17"
2024-10-01,23:12,270.0,77.0,3.5064935064935066,"270 сая ₮
үнэ тохирно","УБ — Хан-Уул, Стадион Оргил"
2024-10-01,23:12,413.0,153.0,2.6993464052287583,"413 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-01,23:14,850.0,110.0,7.7272727272727275,850 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-01,23:17,325.0,58.3,5.5746140651801035,325 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-01,23:22,186.0,62.0,3.0,186 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-01,23:26,215.0,39.0,5.512820512820513,"215 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 1"
2024-10-01,23:29,9.9,87.5,9.9,9.9 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-01,23:32,393.49,89.42,4.400469693580854,393.49 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-01,23:40,3.5,52.37,3.5,"3.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-01,23:40,6.9,80.0,6.9,6.9 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-01,23:55,155.0,52.78,2.936718453959833,"155 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 4"
2024-10-02,00:08,1160.0,145.0,8.0,1.16 Тэрбум ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-02,00:09,5.5,211.0,5.5,5.5 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-02,00:14,307.0,76.81,3.9968754068480665,"307 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,00:24,105.0,56.85,1.8469656992084433,105 сая ₮,"УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-02,01:16,728.0,112.0,6.5,"728 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-02,01:45,290.0,93.6,3.0982905982905984,"290 сая ₮
үнэ тохирно","УБ — Чингэлтэй, Чингэлтэй, Хороо 6"
2024-10-02,01:53,152.0,54.86,2.7706890266131974,"152 сая ₮
үнэ тохирно","УБ — Баянгол, 6-р бичил"
2024-10-02,02:13,150.0,43.0,3.488372093023256,"150 сая ₮
үнэ тохирно","УБ — Хан-Уул, Нисэх"
2024-10-02,03:58,6.5,130.0,6.5,"6.5 сая ₮
үнэ тохирно","УБ — Баянзүрх, РЦНК"
2024-10-02,06:55,261.95,84.5,3.0999999999999996,"261.95 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,06:55,267.34,74.29,3.598600080764571,267.34 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-02,06:59,410.08,74.56,5.5,410.08 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,06:59,125.0,46.15,2.7085590465872156,125 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 3"
2024-10-02,07:10,6.95,117.0,6.95,6.95 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-02,07:26,439.2,122.0,3.6,"439.2 сая ₮
500 сая ₮","УБ — Сүхбаатар, 100 айл"
2024-10-02,07:26,340.0,84.06,4.044729954794194,340 сая ₮,"УБ — Баянгол, Нарны хороолол"
2024-10-02,07:26,175.0,38.0,4.605263157894737,175 сая ₮,"УБ — Сүхбаатар, Бага тойрог"
2024-10-02,07:26,679.35,64.7,10.5,679.35 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-02,07:27,160.0,41.55,3.850782190132371,160 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-02,07:27,158.0,49.36,3.20097244732577,158 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 21"
2024-10-02,07:27,200.0,48.66,4.110152075626798,200 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 7"
2024-10-02,07:27,370.0,100.0,3.7,370 сая ₮,"УБ — Хан-Уул, Нархан хотхон"
2024-10-02,07:27,520.0,90.9,5.72057205720572,520 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,07:27,670.9,108.4,6.189114391143911,670.9 сая ₮,"УБ — Баянгол, Нарны хороолол"
2024-10-02,07:27,740.95,204.0,3.632107843137255,"740.95 сая ₮
816 сая ₮","УБ — Хан-Уул, King Tower"
2024-10-02,07:29,1800.0,226.3,7.954043305346884,1.8 Тэрбум ₮,"УБ — Баянзүрх, Бага тэнгэрийн ам"
2024-10-02,07:29,327.23,116.9,2.799230111206159,327.23 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-02,07:43,3.5,48.59,3.5,"3.5 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,07:43,3.5,48.59,3.5,3.5 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 8"
2024-10-02,07:43,2.5,70.39,2.5,2.5 сая ₮,"УБ — Хан-Уул, Яармаг"
2024-10-02,07:43,2.8,117.46,2.8,"2.8 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-02,07:44,305.0,74.0,4.121621621621622,"305 сая ₮
325 сая ₮","УБ — Сүхбаатар, Сүхбаатар, Хороо 8"
2024-10-02,07:44,430.0,96.0,4.479166666666667,"430 сая ₮
үнэ тохирно","УБ — Чингэлтэй, 23-р сургуулийн ойролцоо"
2024-10-02,07:47,870.0,125.0,6.96,870 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-02,07:48,280.0,50.0,5.6,280 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2"
2024-10-02,07:48,4.3,74.2,4.3,4.3 сая ₮,"УБ — Баянзүрх, 13-р хороолол"
2024-10-02,08:02,274.0,72.0,3.8055555555555554,274 сая ₮,"УБ — Баянзүрх, Sunrise"
2024-10-02,08:03,1260.0,162.0,7.777777777777778,1.26 Тэрбум ₮,"УБ — Хан-Уул, River Garden"
2024-10-02,08:03,175.0,58.0,3.0172413793103448,175 сая ₮,"УБ — Баянзүрх, Халдвартын эмнэлэг"
2024-10-02,08:04,180.0,50.0,3.6,180 сая ₮,"УБ — Баянзүрх, Натур худалдааны төв"
2024-10-02,08:04,220.0,62.0,3.5483870967741935,220 сая ₮,"Орхон, Орхон"
2024-10-02,08:05,250.0,62.44,4.003843689942345,250 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,08:06,250.0,70.0,3.5714285714285716,250 сая ₮,"УБ — Сонгинохайрхан, 1-р хороолол"
2024-10-02,08:06,3.7,54.65,3.7,3.7 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-02,08:07,385.0,114.0,3.3771929824561404,385 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-02,08:10,253.0,72.0,3.513888888888889,253 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11"
2024-10-02,08:10,210.0,79.0,2.6582278481012658,210 сая ₮,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 12"
2024-10-02,08:10,191.28,54.6,3.5032967032967033,191.28 сая ₮,"УБ — Баянзүрх, Офицер"
2024-10-02,08:10,552.0,80.0,6.9,552 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-02,08:11,150.0,40.2,3.731343283582089,"150 сая ₮
үнэ тохирно","УБ — Хан-Уул, River stone"
2024-10-02,08:12,3.4,47.0,3.4,3.4 сая ₮,"УБ — Сүхбаатар, Дөлгөөн нуур"
2024-10-02,08:13,135.0,39.3,3.435114503816794,135 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-02,08:20,6.5,130.0,6.5,"6.5 сая ₮
үнэ тохирно","УБ — Баянзүрх, РЦНК"
2024-10-02,08:21,162.0,47.77,3.391249738329495,"162 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,08:23,304.5,67.0,4.544776119402985,304.5 сая ₮,"УБ — Баянгол, Баруун 4 зам"
2024-10-02,08:23,350.0,90.0,3.888888888888889,350 сая ₮,"УБ — Чингэлтэй, Тэнгис кино театр"
2024-10-02,08:24,174.72,158.24,1.1041456016177957,174.72 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-02,08:24,380.0,110.0,3.4545454545454546,380 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,08:24,4.15,111.87,4.15,4.15 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1"
2024-10-02,08:24,4.6,133.31,4.6,"4.6 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,08:24,320.0,34.0,9.411764705882353,320 сая ₮,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3"
2024-10-02,08:26,160.0,29.0,5.517241379310345,"160 сая ₮
үнэ тохирно","УБ — Баянгол, Баянгол, Хороо 7"
2024-10-02,08:26,370.0,124.4,2.9742765273311895,370 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 18"
2024-10-02,08:26,4.0,73.0,4.0,4 сая ₮,"УБ — Баянзүрх, Үндэсний цэцэрлэгт хүрээлэн"
2024-10-02,08:27,215.0,53.0,4.056603773584905,"215 сая ₮
үнэ тохирно","УБ — Сүхбаатар, 11-р хороолол"
2024-10-02,08:28,300.0,70.0,4.285714285714286,300 сая ₮,"УБ — Баянгол, Баянгол, Хороо 1"
2024-10-02,08:28,744.0,177.0,4.203389830508475,"744 сая ₮
үнэ тохирно","УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,08:30,125.0,49.9,2.50501002004008,"125 сая ₮
үнэ тохирно","УБ — Сонгинохайрхан, 21-р хороолол"
2024-10-02,08:31,1200.0,205.0,5.853658536585366,"1.2 Тэрбум ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 11"
2024-10-02,08:33,1650.0,201.0,8.208955223880597,1.65 Тэрбум ₮,"УБ — Хан-Уул, River Garden"
2024-10-02,08:35,340.0,96.0,3.5416666666666665,340 сая ₮,"УБ — Баянзүрх, Сансар"
2024-10-02,08:37,155.0,58.47,2.650932101932615,"155 сая ₮
үнэ тохирно","УБ — Баянзүрх, Их Засаг Их сургууль"
2024-10-02,08:38,230.0,70.0,3.2857142857142856,230 сая ₮,"УБ — Баянзүрх, Сансар"
2024-10-02,08:40,484.15,91.0,5.32032967032967,484.15 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,08:41,388.0,134.0,2.8955223880597014,388 сая ₮,"УБ — Баянзүрх, Натур худалдааны төв"
2024-10-02,08:41,183.0,55.0,3.327272727272727,183 сая ₮,"УБ — Баянзүрх, 16-р хороолол"
2024-10-02,08:41,140.0,41.0,3.4146341463414633,140 сая ₮,"УБ — Баянгол, 6-р бичил"
2024-10-02,08:46,430.0,108.0,3.9814814814814814,430 сая ₮,"УБ — Хан-Уул, 19-р хороолол"
2024-10-02,08:47,169.0,65.0,2.6,169 сая ₮,"УБ — Баянгол, 3, 4 хороолол"
2024-10-02,08:49,6.8,79.98,6.8,6.8 сая ₮,"УБ — Хан-Уул, 120 мянгат"
2024-10-02,08:52,728.0,112.0,6.5,"728 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-02,08:52,495.6,84.0,5.9,495.6 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 18"
2024-10-02,08:52,189.9,57.0,3.331578947368421,189.9 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 4"
2024-10-02,08:52,255.0,80.0,3.1875,255 сая ₮,"УБ — Сүхбаатар, 100 айл"
2024-10-02,08:52,179.9,64.0,2.8109375,179.9 сая ₮,"УБ — Хан-Уул, Нисэх"
2024-10-02,08:53,333.0,116.9,2.8485885372112913,"333 сая ₮
үнэ тохирно","УБ — Хан-Уул, Мишээл"
2024-10-02,08:53,187.0,39.0,4.794871794871795,"187 сая ₮
үнэ тохирно","УБ — Баянзүрх, 15-р хороолол"
2024-10-02,08:53,529.0,170.0,3.111764705882353,"529 сая ₮
үнэ тохирно","УБ — Хан-Уул, King Tower"
2024-10-02,08:55,238.0,79.53,2.9925814158179302,"238 сая ₮
258 сая ₮ үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,08:55,310.0,88.79,3.4913841648834327,"310 сая ₮
үнэ тохирно","УБ — Хан-Уул, Мишээл"
2024-10-02,08:55,306.0,68.0,4.5,"306 сая ₮
360 сая ₮","УБ — Хан-Уул, Зайсан"
2024-10-02,08:56,675.0,105.56,6.394467601364153,675 сая ₮,"УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-02,08:56,475.0,84.66,5.610678006142217,"475 сая ₮
үнэ тохирно","УБ — Хан-Уул, Хан-Уул, Хороо 15"
2024-10-02,08:56,475.0,86.44,5.49514113836187,"475 сая ₮
500 сая ₮","УБ — Хан-Уул, Хан-Уул, Хороо 18"
2024-10-02,08:57,235.0,62.0,3.7903225806451615,235 сая ₮,"УБ — Баянзүрх, Баянзүрх, Хороо 26"
2024-10-02,08:59,170.0,59.77,2.844236238915844,"170 сая ₮
үнэ тохирно","УБ — Хан-Уул, Яармаг"
2024-10-02,09:00,745.0,144.0,5.173611111111111,745 сая ₮,"УБ — Хан-Уул, Зайсан"
2024-10-02,09:00,230.0,72.0,3.1944444444444446,230 сая ₮,"УБ — Чингэлтэй, 5-р сургуулийн ойролцоо"
2024-10-02,09:07,850.0,117.5,7.23404255319149,850 сая ₮,"УБ — Хан-Уул, River Garden"
2024-10-02,09:08,320.0,75.0,4.266666666666667,"320 сая ₮
338 сая ₮ үнэ тохирно","УБ — Баянгол, Баруун 4 зам"
2024-10-02,09:08,522.0,70.0,7.457142857142857,522 сая ₮,"УБ — Хан-Уул, 120 мянгат"
2024-10-02,09:08,6.6,78.65,6.6,6.6 сая ₮,"УБ — Хан-Уул, Хүннү"
2024-10-02,09:09,4.8,90.0,4.8,"4.8 сая ₮
үнэ тохирно","УБ — Хан-Уул, Зайсан"
2024-10-02,09:10,3.38,78.43,3.38,3.38 сая ₮,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9"
